05-27 23:15:32.198  7323  7385 F libc    : Fatal signal 11 (SIGSEGV), code 1 (SEGV_MAPERR), fault addr 0x40 in tid 7385 (SDLThread), pid 7323 (SDLActivity)
05-27 23:15:33.428  7409  7409 F DEBUG   : Cmdline: org.kffs.habilisdatalogger
05-27 23:15:33.428  7409  7409 F DEBUG   : pid: 7323, tid: 7385, name: SDLThread  >>> org.kffs.habilisdatalogger <<<
05-27 23:15:33.432  7409  7409 F DEBUG   :       #51 pc 00000000002390d4  /data/app/~~T9S7mzQGtnBScL1ep_Bj6g==/org.kffs.habilisdatalogger-eAx8GfJAXxbrjwaAs6mfUA==/lib/arm64/libpython3.10.so
05-27 23:15:33.433  7409  7409 F DEBUG   :       #52 pc 0000000000234ee4  /data/app/~~T9S7mzQGtnBScL1ep_Bj6g==/org.kffs.habilisdatalogger-eAx8GfJAXxbrjwaAs6mfUA==/lib/arm64/libpython3.10.so (_PyEval_EvalFrameDefault+9272)
05-27 23:15:33.433  7409  7409 F DEBUG   :       #53 pc 000000000023298c  /data/app/~~T9S7mzQGtnBScL1ep_Bj6g==/org.kffs.habilisdatalogger-eAx8GfJAXxbrjwaAs6mfUA==/lib/arm64/libpython3.10.so
05-27 23:15:33.433  7409  7409 F DEBUG   :       #54 pc 00000000002390d4  /data/app/~~T9S7mzQGtnBScL1ep_Bj6g==/org.kffs.habilisdatalogger-eAx8GfJAXxbrjwaAs6mfUA==/lib/arm64/libpython3.10.so
05-27 23:15:33.433  7409  7409 F DEBUG   :       #55 pc 0000000000234ee4  /data/app/~~T9S7mzQGtnBScL1ep_Bj6g==/org.kffs.habilisdatalogger-eAx8GfJAXxbrjwaAs6mfUA==/lib/arm64/libpython3.10.so (_PyEval_EvalFrameDefault+9272)
05-27 23:15:33.433  7409  7409 F DEBUG   :       #56 pc 000000000023298c  /data/app/~~T9S7mzQGtnBScL1ep_Bj6g==/org.kffs.habilisdatalogger-eAx8GfJAXxbrjwaAs6mfUA==/lib/arm64/libpython3.10.so
05-27 23:15:33.433  7409  7409 F DEBUG   :       #57 pc 00000000002390d4  /data/app/~~T9S7mzQGtnBScL1ep_Bj6g==/org.kffs.habilisdatalogger-eAx8GfJAXxbrjwaAs6mfUA==/lib/arm64/libpython3.10.so
05-27 23:15:33.433  7409  7409 F DEBUG   :       #58 pc 0000000000234ee4  /data/app/~~T9S7mzQGtnBScL1ep_Bj6g==/org.kffs.habilisdatalogger-eAx8GfJAXxbrjwaAs6mfUA==/lib/arm64/libpython3.10.so (_PyEval_EvalFrameDefault+9272)
05-27 23:15:33.433  7409  7409 F DEBUG   :       #59 pc 000000000023298c  /data/app/~~T9S7mzQGtnBScL1ep_Bj6g==/org.kffs.habilisdatalogger-eAx8GfJAXxbrjwaAs6mfUA==/lib/arm64/libpython3.10.so
05-27 23:15:33.433  7409  7409 F DEBUG   :       #60 pc 00000000002390d4  /data/app/~~T9S7mzQGtnBScL1ep_Bj6g==/org.kffs.habilisdatalogger-eAx8GfJAXxbrjwaAs6mfUA==/lib/arm64/libpython3.10.so
05-27 23:15:33.433  7409  7409 F DEBUG   :       #61 pc 00000000002349c8  /data/app/~~T9S7mzQGtnBScL1ep_Bj6g==/org.kffs.habilisdatalogger-eAx8GfJAXxbrjwaAs6mfUA==/lib/arm64/libpython3.10.so (_PyEval_EvalFrameDefault+7964)
05-27 23:15:33.433  7409  7409 F DEBUG   :       #62 pc 000000000023298c  /data/app/~~T9S7mzQGtnBScL1ep_Bj6g==/org.kffs.habilisdatalogger-eAx8GfJAXxbrjwaAs6mfUA==/lib/arm64/libpython3.10.so
05-27 23:15:33.433  7409  7409 F DEBUG   :       #63 pc 00000000002390d4  /data/app/~~T9S7mzQGtnBScL1ep_Bj6g==/org.kffs.habilisdatalogger-eAx8GfJAXxbrjwaAs6mfUA==/lib/arm64/libpython3.10.so
05-27 23:15:33.433  7409  7409 F DEBUG   :       #64 pc 0000000000234ee4  /data/app/~~T9S7mzQGtnBScL1ep_Bj6g==/org.kffs.habilisdatalogger-eAx8GfJAXxbrjwaAs6mfUA==/lib/arm64/libpython3.10.so (_PyEval_EvalFrameDefault+9272)
05-27 23:15:33.433  7409  7409 F DEBUG   :       #65 pc 000000000023298c  /data/app/~~T9S7mzQGtnBScL1ep_Bj6g==/org.kffs.habilisdatalogger-eAx8GfJAXxbrjwaAs6mfUA==/lib/arm64/libpython3.10.so
05-27 23:15:33.433  7409  7409 F DEBUG   :       #66 pc 00000000002328d4  /data/app/~~T9S7mzQGtnBScL1ep_Bj6g==/org.kffs.habilisdatalogger-eAx8GfJAXxbrjwaAs6mfUA==/lib/arm64/libpython3.10.so (PyEval_EvalCode+104)
05-27 23:15:33.433  7409  7409 F DEBUG   :       #67 pc 0000000000278fec  /data/app/~~T9S7mzQGtnBScL1ep_Bj6g==/org.kffs.habilisdatalogger-eAx8GfJAXxbrjwaAs6mfUA==/lib/arm64/libpython3.10.so (_PyRun_SimpleFileObject+1188)
05-27 23:15:33.433  7409  7409 F DEBUG   :       #68 pc 0000000000279894  /data/app/~~T9S7mzQGtnBScL1ep_Bj6g==/org.kffs.habilisdatalogger-eAx8GfJAXxbrjwaAs6mfUA==/lib/arm64/libpython3.10.so (PyRun_SimpleFileExFlags+60)
05-27 23:15:33.433  7409  7409 F DEBUG   :       #69 pc 00000000000034c0  /data/app/~~T9S7mzQGtnBScL1ep_Bj6g==/org.kffs.habilisdatalogger-eAx8GfJAXxbrjwaAs6mfUA==/lib/arm64/libmain.so (SDL_main+2452) (BuildId: 31dee9799880258433bef3824135a0d2bfdc25f8)
05-27 23:15:33.433  7409  7409 F DEBUG   :       #70 pc 00000000000b3e38  /data/app/~~T9S7mzQGtnBScL1ep_Bj6g==/org.kffs.habilisdatalogger-eAx8GfJAXxbrjwaAs6mfUA==/lib/arm64/libSDL2.so (Java_org_libsdl_app_SDLActivity_nativeRunMain+772) (BuildId: 2dfa090cb8e2d0b99d6d3a8e4f2e36341627dd95)
05-27 23:15:33.434  7409  7409 F DEBUG   :       #76 pc 000000000000cf74  [anon:dalvik-classes4.dex extracted in memory from /data/app/~~T9S7mzQGtnBScL1ep_Bj6g==/org.kffs.habilisdatalogger-eAx8GfJAXxbrjwaAs6mfUA==/base.apk] (org.libsdl.app.SDLMain.run+0)
05-27 23:16:14.254  8317  8352 F libc    : Fatal signal 11 (SIGSEGV), code 1 (SEGV_MAPERR), fault addr 0x40 in tid 8352 (SDLThread), pid 8317 (SDLActivity)
05-27 23:16:14.962  8401  8401 F DEBUG   : Cmdline: org.kffs.habilisdatalogger
05-27 23:16:14.962  8401  8401 F DEBUG   : pid: 8317, tid: 8352, name: SDLThread  >>> org.kffs.habilisdatalogger <<<
05-27 23:16:14.962  8401  8401 F DEBUG   :   NOTE:   /data/data/org.kffs.habilisdatalogger/files/app/_python_bundle/site-packages/kivy/_event.so
05-27 23:16:14.962  8401  8401 F DEBUG   :   NOTE:   /data/data/org.kffs.habilisdatalogger/files/app/_python_bundle/site-packages/kivy/graphics/compiler.so
05-27 23:16:14.962  8401  8401 F DEBUG   :   NOTE:   /data/data/org.kffs.habilisdatalogger/files/app/_python_bundle/site-packages/kivy/graphics/instructions.so
05-27 23:16:14.962  8401  8401 F DEBUG   :   NOTE:   /data/data/org.kffs.habilisdatalogger/files/app/_python_bundle/site-packages/kivy/graphics/vbo.so
05-27 23:16:14.962  8401  8401 F DEBUG   :       #04 pc 0000000000015ab0  /data/data/org.kffs.habilisdatalogger/files/app/_python_bundle/site-packages/kivy/graphics/vbo.so
05-27 23:16:14.962  8401  8401 F DEBUG   :       #05 pc 0000000000026d54  /data/data/org.kffs.habilisdatalogger/files/app/_python_bundle/site-packages/kivy/graphics/instructions.so
05-27 23:16:14.962  8401  8401 F DEBUG   :       #06 pc 00000000000100cc  /data/data/org.kffs.habilisdatalogger/files/app/_python_bundle/site-packages/kivy/graphics/compiler.so
05-27 23:16:14.962  8401  8401 F DEBUG   :       #07 pc 0000000000024218  /data/data/org.kffs.habilisdatalogger/files/app/_python_bundle/site-packages/kivy/graphics/instructions.so
05-27 23:16:14.962  8401  8401 F DEBUG   :       #08 pc 0000000000023934  /data/data/org.kffs.habilisdatalogger/files/app/_python_bundle/site-packages/kivy/graphics/instructions.so
05-27 23:16:14.962  8401  8401 F DEBUG   :       #09 pc 00000000000279dc  /data/data/org.kffs.habilisdatalogger/files/app/_python_bundle/site-packages/kivy/graphics/instructions.so
05-27 23:16:14.962  8401  8401 F DEBUG   :       #10 pc 0000000000029700  /data/data/org.kffs.habilisdatalogger/files/app/_python_bundle/site-packages/kivy/graphics/instructions.so
05-27 23:16:14.962  8401  8401 F DEBUG   :       #11 pc 00000000000100cc  /data/data/org.kffs.habilisdatalogger/files/app/_python_bundle/site-packages/kivy/graphics/compiler.so
05-27 23:16:14.962  8401  8401 F DEBUG   :       #12 pc 0000000000024218  /data/data/org.kffs.habilisdatalogger/files/app/_python_bundle/site-packages/kivy/graphics/instructions.so
05-27 23:16:14.962  8401  8401 F DEBUG   :       #13 pc 0000000000023934  /data/data/org.kffs.habilisdatalogger/files/app/_python_bundle/site-packages/kivy/graphics/instructions.so
05-27 23:16:14.962  8401  8401 F DEBUG   :       #14 pc 00000000000100cc  /data/data/org.kffs.habilisdatalogger/files/app/_python_bundle/site-packages/kivy/graphics/compiler.so
05-27 23:16:14.962  8401  8401 F DEBUG   :       #15 pc 0000000000024218  /data/data/org.kffs.habilisdatalogger/files/app/_python_bundle/site-packages/kivy/graphics/instructions.so
05-27 23:16:14.962  8401  8401 F DEBUG   :       #16 pc 0000000000023934  /data/data/org.kffs.habilisdatalogger/files/app/_python_bundle/site-packages/kivy/graphics/instructions.so
05-27 23:16:14.962  8401  8401 F DEBUG   :       #17 pc 00000000000279dc  /data/data/org.kffs.habilisdatalogger/files/app/_python_bundle/site-packages/kivy/graphics/instructions.so
05-27 23:16:14.962  8401  8401 F DEBUG   :       #18 pc 00000000000100cc  /data/data/org.kffs.habilisdatalogger/files/app/_python_bundle/site-packages/kivy/graphics/compiler.so
05-27 23:16:14.962  8401  8401 F DEBUG   :       #19 pc 0000000000024218  /data/data/org.kffs.habilisdatalogger/files/app/_python_bundle/site-packages/kivy/graphics/instructions.so
05-27 23:16:14.962  8401  8401 F DEBUG   :       #20 pc 0000000000023934  /data/data/org.kffs.habilisdatalogger/files/app/_python_bundle/site-packages/kivy/graphics/instructions.so
05-27 23:16:14.962  8401  8401 F DEBUG   :       #21 pc 00000000000279dc  /data/data/org.kffs.habilisdatalogger/files/app/_python_bundle/site-packages/kivy/graphics/instructions.so
05-27 23:16:14.962  8401  8401 F DEBUG   :       #22 pc 00000000000100cc  /data/data/org.kffs.habilisdatalogger/files/app/_python_bundle/site-packages/kivy/graphics/compiler.so
05-27 23:16:14.962  8401  8401 F DEBUG   :       #23 pc 0000000000024218  /data/data/org.kffs.habilisdatalogger/files/app/_python_bundle/site-packages/kivy/graphics/instructions.so
05-27 23:16:14.962  8401  8401 F DEBUG   :       #24 pc 0000000000023934  /data/data/org.kffs.habilisdatalogger/files/app/_python_bundle/site-packages/kivy/graphics/instructions.so
05-27 23:16:14.962  8401  8401 F DEBUG   :       #25 pc 00000000000279dc  /data/data/org.kffs.habilisdatalogger/files/app/_python_bundle/site-packages/kivy/graphics/instructions.so
05-27 23:16:14.962  8401  8401 F DEBUG   :       #26 pc 00000000000100cc  /data/data/org.kffs.habilisdatalogger/files/app/_python_bundle/site-packages/kivy/graphics/compiler.so
05-27 23:16:14.962  8401  8401 F DEBUG   :       #27 pc 0000000000024218  /data/data/org.kffs.habilisdatalogger/files/app/_python_bundle/site-packages/kivy/graphics/instructions.so
05-27 23:16:14.962  8401  8401 F DEBUG   :       #28 pc 0000000000023934  /data/data/org.kffs.habilisdatalogger/files/app/_python_bundle/site-packages/kivy/graphics/instructions.so
05-27 23:16:14.962  8401  8401 F DEBUG   :       #29 pc 00000000000279dc  /data/data/org.kffs.habilisdatalogger/files/app/_python_bundle/site-packages/kivy/graphics/instructions.so
05-27 23:16:14.962  8401  8401 F DEBUG   :       #30 pc 00000000000100cc  /data/data/org.kffs.habilisdatalogger/files/app/_python_bundle/site-packages/kivy/graphics/compiler.so
05-27 23:16:14.962  8401  8401 F DEBUG   :       #31 pc 0000000000024218  /data/data/org.kffs.habilisdatalogger/files/app/_python_bundle/site-packages/kivy/graphics/instructions.so
05-27 23:16:14.962  8401  8401 F DEBUG   :       #32 pc 0000000000023934  /data/data/org.kffs.habilisdatalogger/files/app/_python_bundle/site-packages/kivy/graphics/instructions.so
05-27 23:16:14.962  8401  8401 F DEBUG   :       #33 pc 00000000000279dc  /data/data/org.kffs.habilisdatalogger/files/app/_python_bundle/site-packages/kivy/graphics/instructions.so
05-27 23:16:14.962  8401  8401 F DEBUG   :       #34 pc 00000000000100cc  /data/data/org.kffs.habilisdatalogger/files/app/_python_bundle/site-packages/kivy/graphics/compiler.so
05-27 23:16:14.962  8401  8401 F DEBUG   :       #35 pc 0000000000024218  /data/data/org.kffs.habilisdatalogger/files/app/_python_bundle/site-packages/kivy/graphics/instructions.so
05-27 23:16:14.962  8401  8401 F DEBUG   :       #36 pc 0000000000023934  /data/data/org.kffs.habilisdatalogger/files/app/_python_bundle/site-packages/kivy/graphics/instructions.so
05-27 23:16:14.962  8401  8401 F DEBUG   :       #37 pc 00000000000279dc  /data/data/org.kffs.habilisdatalogger/files/app/_python_bundle/site-packages/kivy/graphics/instructions.so
05-27 23:16:14.962  8401  8401 F DEBUG   :       #38 pc 0000000000029700  /data/data/org.kffs.habilisdatalogger/files/app/_python_bundle/site-packages/kivy/graphics/instructions.so
05-27 23:16:14.962  8401  8401 F DEBUG   :       #39 pc 0000000000028e40  /data/data/org.kffs.habilisdatalogger/files/app/_python_bundle/site-packages/kivy/graphics/instructions.so
05-27 23:16:14.962  8401  8401 F DEBUG   :       #40 pc 000000000003b94c  /data/data/org.kffs.habilisdatalogger/files/app/_python_bundle/site-packages/kivy/graphics/instructions.so
05-27 23:16:14.962  8401  8401 F DEBUG   :       #41 pc 000000000003b8f8  /data/data/org.kffs.habilisdatalogger/files/app/_python_bundle/site-packages/kivy/graphics/instructions.so
05-27 23:16:14.962  8401  8401 F DEBUG   :       #42 pc 0000000000044400  /data/data/org.kffs.habilisdatalogger/files/app/_python_bundle/site-packages/kivy/graphics/instructions.so
05-27 23:16:14.962  8401  8401 F DEBUG   :       #43 pc 00000000002390d4  /data/app/~~T9S7mzQGtnBScL1ep_Bj6g==/org.kffs.habilisdatalogger-eAx8GfJAXxbrjwaAs6mfUA==/lib/arm64/libpython3.10.so
05-27 23:16:14.962  8401  8401 F DEBUG   :       #44 pc 0000000000234ee4  /data/app/~~T9S7mzQGtnBScL1ep_Bj6g==/org.kffs.habilisdatalogger-eAx8GfJAXxbrjwaAs6mfUA==/lib/arm64/libpython3.10.so (_PyEval_EvalFrameDefault+9272)
05-27 23:16:14.962  8401  8401 F DEBUG   :       #45 pc 000000000023298c  /data/app/~~T9S7mzQGtnBScL1ep_Bj6g==/org.kffs.habilisdatalogger-eAx8GfJAXxbrjwaAs6mfUA==/lib/arm64/libpython3.10.so
05-27 23:16:14.962  8401  8401 F DEBUG   :       #46 pc 000000000016afa8  /data/app/~~T9S7mzQGtnBScL1ep_Bj6g==/org.kffs.habilisdatalogger-eAx8GfJAXxbrjwaAs6mfUA==/lib/arm64/libpython3.10.so
05-27 23:16:14.962  8401  8401 F DEBUG   :       #47 pc 000000000001ee88  /data/data/org.kffs.habilisdatalogger/files/app/_python_bundle/site-packages/kivy/_event.so
05-27 23:16:14.962  8401  8401 F DEBUG   :       #48 pc 0000000000041a34  /data/data/org.kffs.habilisdatalogger/files/app/_python_bundle/site-packages/kivy/_event.so
05-27 23:16:14.962  8401  8401 F DEBUG   :       #49 pc 0000000000037f40  /data/data/org.kffs.habilisdatalogger/files/app/_python_bundle/site-packages/kivy/_event.so
05-27 23:16:14.962  8401  8401 F DEBUG   :       #50 pc 000000000004ea4c  /data/data/org.kffs.habilisdatalogger/files/app/_python_bundle/site-packages/kivy/_event.so
05-27 23:16:14.962  8401  8401 F DEBUG   :       #51 pc 00000000002390d4  /data/app/~~T9S7mzQGtnBScL1ep_Bj6g==/org.kffs.habilisdatalogger-eAx8GfJAXxbrjwaAs6mfUA==/lib/arm64/libpython3.10.so
05-27 23:16:14.962  8401  8401 F DEBUG   :       #52 pc 0000000000234ee4  /data/app/~~T9S7mzQGtnBScL1ep_Bj6g==/org.kffs.habilisdatalogger-eAx8GfJAXxbrjwaAs6mfUA==/lib/arm64/libpython3.10.so (_PyEval_EvalFrameDefault+9272)
05-27 23:16:14.963  8401  8401 F DEBUG   :       #53 pc 000000000023298c  /data/app/~~T9S7mzQGtnBScL1ep_Bj6g==/org.kffs.habilisdatalogger-eAx8GfJAXxbrjwaAs6mfUA==/lib/arm64/libpython3.10.so
05-27 23:16:14.963  8401  8401 F DEBUG   :       #54 pc 00000000002390d4  /data/app/~~T9S7mzQGtnBScL1ep_Bj6g==/org.kffs.habilisdatalogger-eAx8GfJAXxbrjwaAs6mfUA==/lib/arm64/libpython3.10.so
05-27 23:16:14.963  8401  8401 F DEBUG   :       #55 pc 0000000000234ee4  /data/app/~~T9S7mzQGtnBScL1ep_Bj6g==/org.kffs.habilisdatalogger-eAx8GfJAXxbrjwaAs6mfUA==/lib/arm64/libpython3.10.so (_PyEval_EvalFrameDefault+9272)
05-27 23:16:14.963  8401  8401 F DEBUG   :       #56 pc 000000000023298c  /data/app/~~T9S7mzQGtnBScL1ep_Bj6g==/org.kffs.habilisdatalogger-eAx8GfJAXxbrjwaAs6mfUA==/lib/arm64/libpython3.10.so
05-27 23:16:14.963  8401  8401 F DEBUG   :       #57 pc 00000000002390d4  /data/app/~~T9S7mzQGtnBScL1ep_Bj6g==/org.kffs.habilisdatalogger-eAx8GfJAXxbrjwaAs6mfUA==/lib/arm64/libpython3.10.so
